time,vdd,vres
1.18040e-01,3.15719,0.116425
1.18044e-01,3.15656,0.115744
1.18048e-01,3.15844,0.116147
1.18052e-01,3.15375,0.116325
1.18056e-01,3.15844,0.116181
1.18060e-01,3.15219,0.116194
1.18064e-01,3.15313,0.116903
1.18068e-01,3.15062,0.116181
1.18072e-01,3.15625,0.116363
1.18076e-01,3.15344,0.116678
1.18080e-01,3.14906,0.116528
1.18084e-01,3.15125,0.116356
1.18088e-01,3.15281,0.116597
1.18092e-01,3.15156,0.116434
1.18096e-01,3.15625,0.116059
1.18100e-01,3.15813,0.116509
1.18104e-01,3.15125,0.116394
1.18108e-01,3.15406,0.116131
1.18112e-01,3.15031,0.116275
1.18116e-01,3.1525,0.116522
1.18120e-01,3.15188,0.116388
1.18124e-01,3.15437,0.116384
1.18128e-01,3.15031,0.116416
1.18132e-01,3.15313,0.116428
1.18136e-01,3.15281,0.116353
1.18140e-01,3.15469,0.116897
1.18144e-01,3.1575,0.116894
1.18148e-01,3.15125,0.116403
1.18152e-01,3.15375,0.116431
1.18156e-01,3.15188,0.116966
1.18160e-01,3.15469,0.116088
1.18164e-01,3.15094,0.116425
1.18168e-01,3.15719,0.116481
1.18172e-01,3.15594,0.116197
1.18176e-01,3.15875,0.116009
1.18180e-01,3.15125,0.116106
1.18184e-01,3.16,0.116603
1.18188e-01,3.14969,0.116078
1.18192e-01,3.15531,0.116672
1.18196e-01,3.15594,0.116288
1.18200e-01,3.15313,0.116559
1.18204e-01,3.15594,0.116559
1.18208e-01,3.15281,0.116209
1.18212e-01,3.14813,0.117016
1.18216e-01,3.15563,0.115966
1.18220e-01,3.15125,0.116547
1.18224e-01,3.15125,0.116631
1.18228e-01,3.15594,0.116022
1.18232e-01,3.15531,0.116316
1.18236e-01,3.15969,0.116159
1.18240e-01,3.14938,0.116184
1.18244e-01,3.16,0.116141
1.18248e-01,3.15406,0.116091
1.18252e-01,3.15469,0.116209
1.18256e-01,3.15937,0.116144
1.18260e-01,3.1525,0.116613
1.18264e-01,3.16031,0.115937
1.18268e-01,3.15531,0.116434
1.18272e-01,3.15344,0.116738
1.18276e-01,3.15531,0.1161
1.18280e-01,3.15156,0.116381
1.18284e-01,3.15219,0.11615
1.18288e-01,3.15031,0.116647
1.18292e-01,3.15406,0.115947
1.18296e-01,3.15781,0.116003
1.18300e-01,3.15219,0.11635
1.18304e-01,3.15313,0.115797
1.18308e-01,3.15156,0.116281
1.18312e-01,3.15656,0.115956
1.18316e-01,3.15031,0.116244
1.18320e-01,3.15437,0.116347
1.18324e-01,3.15844,0.116231
1.18328e-01,3.15406,0.116681
1.18332e-01,3.15531,0.1162
1.18336e-01,3.15156,0.116741
1.18340e-01,3.15031,0.116591
1.18344e-01,3.15156,0.116309
1.18348e-01,3.15406,0.116856
1.18352e-01,3.15375,0.115956
1.18356e-01,3.15281,0.116712
1.18360e-01,3.15313,0.115891
1.18364e-01,3.15375,0.116222
1.18368e-01,3.15031,0.116528
1.18372e-01,3.16344,0.115903
1.18376e-01,3.15094,0.116437
1.18380e-01,3.15406,0.115984
1.18384e-01,3.15281,0.116425
1.18388e-01,3.15219,0.116556
1.18392e-01,3.15437,0.116259
1.18396e-01,3.15281,0.116828
1.18400e-01,3.15437,0.116491
1.18404e-01,3.14906,0.116594
1.18408e-01,3.15125,0.116294
1.18412e-01,3.15656,0.116441
1.18416e-01,3.14906,0.116678
1.18420e-01,3.15719,0.116034
1.18424e-01,3.15844,0.116306
1.18428e-01,3.15219,0.116147
1.18432e-01,3.15531,0.11635
1.18436e-01,3.15031,0.116344
1.18440e-01,3.15625,0.116291
1.18444e-01,3.14906,0.1162
1.18448e-01,3.15844,0.116175
1.18452e-01,3.15,0.116378
1.18456e-01,3.15156,0.116316
1.18460e-01,3.15344,0.116384
1.18464e-01,3.155,0.116584
1.18468e-01,3.15219,0.116241
1.18472e-01,3.15031,0.116575
1.18476e-01,3.15094,0.116259
1.18480e-01,3.15688,0.116588
1.18484e-01,3.15719,0.116381
1.18488e-01,3.15469,0.116047
1.18492e-01,3.15469,0.116253
1.18496e-01,3.1525,0.115978
1.18500e-01,3.15344,0.116166
1.18504e-01,3.15375,0.115991
1.18508e-01,3.15406,0.116178
1.18512e-01,3.15281,0.11645
1.18516e-01,3.15906,0.116022
1.18520e-01,3.1575,0.116666
1.18524e-01,3.15969,0.116334
1.18528e-01,3.15594,0.116388
1.18532e-01,3.15031,0.116628
1.18536e-01,3.155,0.116519
1.18540e-01,3.15406,0.116822
1.18544e-01,3.15437,0.116306
1.18548e-01,3.15156,0.116488
1.18552e-01,3.15656,0.116553
1.18556e-01,3.15844,0.116284
1.18560e-01,3.16031,0.116331
1.18564e-01,3.15437,0.115775
1.18568e-01,3.15937,0.1169
1.18572e-01,3.15219,0.116203
1.18576e-01,3.15531,0.116219
1.18580e-01,3.15031,0.116166
1.18584e-01,3.15375,0.115872
1.18588e-01,3.15375,0.116613
1.18592e-01,3.15188,0.116241
1.18596e-01,3.15125,0.116422
1.18600e-01,3.15531,0.116341
1.18604e-01,3.15313,0.116481
1.18608e-01,3.15719,0.116294
1.18612e-01,3.15688,0.116588
1.18616e-01,3.15188,0.116488
1.18620e-01,3.15563,0.115962
1.18624e-01,3.15969,0.116316
1.18628e-01,3.15594,0.116584
1.18632e-01,3.15969,0.116212
1.18636e-01,3.15625,0.116281
1.18640e-01,3.15406,0.116328
1.18644e-01,3.155,0.116216
1.18648e-01,3.15906,0.116528
1.18652e-01,3.15062,0.116403
1.18656e-01,3.15437,0.116644
1.18660e-01,3.15125,0.116234
1.18664e-01,3.15906,0.116681
1.18668e-01,3.15594,0.116881
1.18672e-01,3.15531,0.116584
1.18676e-01,3.15219,0.116734
1.18680e-01,3.15531,0.116784
1.18684e-01,3.15094,0.116212
1.18688e-01,3.15656,0.116138
1.18692e-01,3.15188,0.116553
1.18696e-01,3.15688,0.116434
1.18700e-01,3.15219,0.11605
1.18704e-01,3.15062,0.116391
1.18708e-01,3.15219,0.116594
1.18712e-01,3.15469,0.116116
1.18716e-01,3.15437,0.116525
1.18720e-01,3.15188,0.116491
1.18724e-01,3.15344,0.116425
1.18728e-01,3.15688,0.1164
1.18732e-01,3.14813,0.116769
1.18736e-01,3.15656,0.116647
1.18740e-01,3.15781,0.116225
1.18744e-01,3.15125,0.1162
1.18748e-01,3.1525,0.116088
1.18752e-01,3.1525,0.116163
1.18756e-01,3.15125,0.116425
1.18760e-01,3.15406,0.116816
1.18764e-01,3.15594,0.116456
1.18768e-01,3.15094,0.11665
1.18772e-01,3.15406,0.116391
1.18776e-01,3.15281,0.116428
1.18780e-01,3.15656,0.116428
1.18784e-01,3.15625,0.116481
1.18788e-01,3.15094,0.116431
1.18792e-01,3.15563,0.116447
1.18796e-01,3.15406,0.116066
1.18800e-01,3.15281,0.116381
1.18804e-01,3.15406,0.115919
1.18808e-01,3.1575,0.116369
1.18812e-01,3.15375,0.116522
1.18816e-01,3.15313,0.116134
1.18820e-01,3.15469,0.116138
1.18824e-01,3.1575,0.116456
1.18828e-01,3.14781,0.116225
1.18832e-01,3.15469,0.116209
1.18836e-01,3.15813,0.116359
1.18840e-01,3.15594,0.11655
1.18844e-01,3.15375,0.116247
1.18848e-01,3.14875,0.11655
1.18852e-01,3.15719,0.116475
1.18856e-01,3.15469,0.115922
1.18860e-01,3.15437,0.116009
1.18864e-01,3.15563,0.116569
1.18868e-01,3.15937,0.116288
1.18872e-01,3.15719,0.116284
1.18876e-01,3.15344,0.11665
1.18880e-01,3.15563,0.116303
1.18884e-01,3.15156,0.115959
1.18888e-01,3.15094,0.116416
1.18892e-01,3.15281,0.116519
1.18896e-01,3.15,0.116241
1.18900e-01,3.15719,0.116634
1.18904e-01,3.15375,0.116416
1.18908e-01,3.15813,0.116178
1.18912e-01,3.15781,0.115953
1.18916e-01,3.15125,0.116284
1.18920e-01,3.15062,0.116259
1.18924e-01,3.15406,0.1163
1.18928e-01,3.155,0.1167
1.18932e-01,3.15156,0.116684
1.18936e-01,3.15937,0.116256
1.18940e-01,3.15281,0.116394
1.18944e-01,3.15563,0.116328
1.18948e-01,3.15437,0.116009
1.18952e-01,3.15844,0.116453
1.18956e-01,3.1475,0.11645
1.18960e-01,3.15531,0.116181
1.18964e-01,3.15688,0.115919
1.18968e-01,3.15813,0.116453
1.18972e-01,3.16031,0.116375
1.18976e-01,3.15688,0.116203
1.18980e-01,3.1525,0.116588
1.18984e-01,3.15594,0.116422
1.18988e-01,3.15594,0.11625
1.18992e-01,3.15719,0.116069
1.18996e-01,3.15531,0.116156
1.19000e-01,3.15344,0.115928
1.19004e-01,3.15594,0.116259
1.19008e-01,3.15094,0.116588
1.19012e-01,3.15656,0.116375
1.19016e-01,3.15125,0.116313
1.19020e-01,3.1525,0.116538
1.19024e-01,3.15156,0.116028
1.19028e-01,3.15531,0.115988
1.19032e-01,3.15375,0.116556
1.19036e-01,3.15375,0.116509
1.19040e-01,3.15781,0.116437
1.19044e-01,3.15656,0.116409
1.19048e-01,3.15719,0.116428
1.19052e-01,3.155,0.116181
1.19056e-01,3.15,0.116381
1.19060e-01,3.15375,0.116234
1.19064e-01,3.15594,0.116288
1.19068e-01,3.15219,0.116384
1.19072e-01,3.1575,0.116728
1.19076e-01,3.15406,0.116194
1.19080e-01,3.1575,0.116106
1.19084e-01,3.14813,0.116391
1.19088e-01,3.15594,0.116469
1.19092e-01,3.15594,0.116403
1.19096e-01,3.1575,0.116484
1.19100e-01,3.15563,0.116522
1.19104e-01,3.15469,0.115888
1.19108e-01,3.15688,0.116212
1.19112e-01,3.15563,0.116425
1.19116e-01,3.15188,0.116234
1.19120e-01,3.15437,0.116181
1.19124e-01,3.15313,0.116619
1.19128e-01,3.15281,0.116613
1.19132e-01,3.15437,0.116078
1.19136e-01,3.15469,0.116378
1.19140e-01,3.15844,0.116322
1.19144e-01,3.15437,0.116016
1.19148e-01,3.15563,0.116178
1.19152e-01,3.15625,0.1166
1.19156e-01,3.15437,0.116097
1.19160e-01,3.16031,0.116269
1.19164e-01,3.15469,0.116222
1.19168e-01,3.15781,0.115962
1.19172e-01,3.15406,0.1161
1.19176e-01,3.15313,0.116725
1.19180e-01,3.15375,0.116663
1.19184e-01,3.1525,0.116344
1.19188e-01,3.15125,0.116206
1.19192e-01,3.15219,0.116316
1.19196e-01,3.15563,0.116122
1.19200e-01,3.15031,0.116347
1.19204e-01,3.15219,0.116622
1.19208e-01,3.15844,0.116281
1.19212e-01,3.14938,0.116253
1.19216e-01,3.15437,0.116472
1.19220e-01,3.15094,0.116028
1.19224e-01,3.15437,0.116187
1.19228e-01,3.15844,0.116034
1.19232e-01,3.15313,0.116731
1.19236e-01,3.15094,0.116338
1.19240e-01,3.14938,0.116366
1.19244e-01,3.1525,0.116609
1.19248e-01,3.15219,0.115863
1.19252e-01,3.15375,0.116212
1.19256e-01,3.15719,0.116219
1.19260e-01,3.15094,0.1163
1.19264e-01,3.15813,0.116541
1.19268e-01,3.1525,0.116175
1.19272e-01,3.15125,0.116697
1.19276e-01,3.15406,0.115906
1.19280e-01,3.15406,0.116381
1.19284e-01,3.155,0.116219
1.19288e-01,3.15375,0.116616
1.19292e-01,3.15594,0.116519
1.19296e-01,3.15688,0.116259
1.19300e-01,3.14906,0.116525
1.19304e-01,3.1575,0.115863
1.19308e-01,3.15656,0.115888
1.19312e-01,3.1525,0.116197
1.19316e-01,3.15344,0.115816
1.19320e-01,3.15969,0.116541
1.19324e-01,3.15437,0.116284
1.19328e-01,3.155,0.116369
1.19332e-01,3.15437,0.11635
1.19336e-01,3.16094,0.116425
1.19340e-01,3.15375,0.116597
1.19344e-01,3.15031,0.116113
1.19348e-01,3.15437,0.116634
1.19352e-01,3.14781,0.116388
1.19356e-01,3.14781,0.116209
1.19360e-01,3.14844,0.116475
1.19364e-01,3.15844,0.116041
1.19368e-01,3.15563,0.116256
1.19372e-01,3.14875,0.116056
1.19376e-01,3.15469,0.116094
1.19380e-01,3.15594,0.116222
1.19384e-01,3.15281,0.115903
1.19388e-01,3.15219,0.116531
1.19392e-01,3.15531,0.116234
1.19396e-01,3.15906,0.116181
1.19400e-01,3.15031,0.116416
1.19404e-01,3.15344,0.116072
1.19408e-01,3.15062,0.116625
1.19412e-01,3.15281,0.115984
1.19416e-01,3.15531,0.116575
1.19420e-01,3.15437,0.11645
1.19424e-01,3.15719,0.1165
1.19428e-01,3.15281,0.116678
1.19432e-01,3.15219,0.116259
1.19436e-01,3.15594,0.116613
1.19440e-01,3.15125,0.116297
1.19444e-01,3.15281,0.116163
1.19448e-01,3.15906,0.116106
1.19452e-01,3.15656,0.115972
1.19456e-01,3.15437,0.116281
1.19460e-01,3.15688,0.115853
1.19464e-01,3.15531,0.116209
1.19468e-01,3.15094,0.116244
1.19472e-01,3.15281,0.116419
1.19476e-01,3.15344,0.116522
1.19480e-01,3.15406,0.116397
1.19484e-01,3.15625,0.116575
1.19488e-01,3.15188,0.116475
1.19492e-01,3.15281,0.116616
1.19496e-01,3.15344,0.116441
1.19500e-01,3.14875,0.116322
1.19504e-01,3.15125,0.116338
1.19508e-01,3.15469,0.116
1.19512e-01,3.15656,0.116066
1.19516e-01,3.15219,0.116469
1.19520e-01,3.15375,0.116081
1.19524e-01,3.15719,0.116419
1.19528e-01,3.15125,0.115931
1.19532e-01,3.15344,0.116334
1.19536e-01,3.15188,0.116256
1.19540e-01,3.1525,0.116309
1.19544e-01,3.15188,0.1166
1.19548e-01,3.15281,0.116538
1.19552e-01,3.15781,0.116619
1.19556e-01,3.15469,0.116553
1.19560e-01,3.15031,0.11635
1.19564e-01,3.15656,0.116462
1.19568e-01,3.15781,0.116266
1.19572e-01,3.1525,0.116609
1.19576e-01,3.15844,0.116172
1.19580e-01,3.155,0.116391
1.19584e-01,3.15156,0.116131
1.19588e-01,3.15219,0.116291
1.19592e-01,3.16219,0.116363
1.19596e-01,3.15,0.116266
1.19600e-01,3.15313,0.116209
1.19604e-01,3.15719,0.116325
1.19608e-01,3.15313,0.116478
1.19612e-01,3.15437,0.116769
1.19616e-01,3.15094,0.116744
1.19620e-01,3.15031,0.116363
1.19624e-01,3.15281,0.116141
1.19628e-01,3.15125,0.116616
1.19632e-01,3.15563,0.116384
1.19636e-01,3.15875,0.116462
1.19640e-01,3.15813,0.11605
1.19644e-01,3.15469,0.115934
1.19648e-01,3.15688,0.116172
1.19652e-01,3.1575,0.116134
1.19656e-01,3.15219,0.116244
1.19660e-01,3.15563,0.116225
1.19664e-01,3.14906,0.116409
1.19668e-01,3.15125,0.116281
1.19672e-01,3.15594,0.116322
1.19676e-01,3.15313,0.116666
1.19680e-01,3.16063,0.116559
1.19684e-01,3.15062,0.116634
1.19688e-01,3.1525,0.116413
1.19692e-01,3.15406,0.116684
1.19696e-01,3.15344,0.116169
1.19700e-01,3.155,0.116269
1.19704e-01,3.15437,0.116406
1.19708e-01,3.14969,0.116013
1.19712e-01,3.15781,0.116434
1.19716e-01,3.1525,0.116459
1.19720e-01,3.15688,0.116291
1.19724e-01,3.15531,0.116047
1.19728e-01,3.15437,0.116863
1.19732e-01,3.15969,0.116219
1.19736e-01,3.15688,0.116191
1.19740e-01,3.15156,0.117
1.19744e-01,3.15719,0.116556
1.19748e-01,3.15844,0.116563
1.19752e-01,3.15344,0.116647
1.19756e-01,3.15781,0.116941
1.19760e-01,3.15594,0.116075
1.19764e-01,3.15406,0.116491
1.19768e-01,3.15688,0.116853
1.19772e-01,3.15313,0.116197
1.19776e-01,3.15469,0.115978
1.19780e-01,3.16031,0.116531
1.19784e-01,3.15031,0.116353
1.19788e-01,3.15594,0.116219
1.19792e-01,3.15156,0.116122
1.19796e-01,3.15031,0.11645
1.19800e-01,3.15813,0.116212
1.19804e-01,3.14875,0.116606
1.19808e-01,3.15625,0.116781
1.19812e-01,3.14969,0.116291
1.19816e-01,3.14969,0.116453
1.19820e-01,3.15125,0.116831
1.19824e-01,3.15688,0.116178
1.19828e-01,3.15094,0.11635
1.19832e-01,3.15688,0.116544
1.19836e-01,3.15406,0.116516
1.19840e-01,3.15125,0.116353
1.19844e-01,3.15406,0.115975
1.19848e-01,3.15594,0.116563
1.19852e-01,3.14938,0.115959
1.19856e-01,3.15313,0.116456
1.19860e-01,3.15594,0.116653
1.19864e-01,3.15437,0.116366
1.19868e-01,3.16,0.116494
1.19872e-01,3.15188,0.116191
1.19876e-01,3.15031,0.116769
1.19880e-01,3.15313,0.116419
1.19884e-01,3.15625,0.116584
1.19888e-01,3.15313,0.116644
1.19892e-01,3.15406,0.116319
1.19896e-01,3.15813,0.116581
1.19900e-01,3.15437,0.115937
1.19904e-01,3.15156,0.116394
1.19908e-01,3.15437,0.1163
1.19912e-01,3.15125,0.115975
1.19916e-01,3.15437,0.116597
1.19920e-01,3.15375,0.11605
1.19924e-01,3.15625,0.1166
1.19928e-01,3.15375,0.116316
1.19932e-01,3.15469,0.116413
1.19936e-01,3.15437,0.116566
1.19940e-01,3.15531,0.116631
1.19944e-01,3.15094,0.116663
1.19948e-01,3.15188,0.116303
1.19952e-01,3.15156,0.116322
1.19956e-01,3.15563,0.116169
1.19960e-01,3.15469,0.116281
1.19964e-01,3.15281,0.116453
1.19968e-01,3.15813,0.116281
1.19972e-01,3.1525,0.116338
1.19976e-01,3.15188,0.116266
1.19980e-01,3.15313,0.116437
1.19984e-01,3.15437,0.116609
1.19988e-01,3.15375,0.116081
1.19992e-01,3.15437,0.116413
1.19996e-01,3.15437,0.116397
1.20000e-01,3.15406,0.116656
1.20004e-01,3.1525,0.116788
1.20008e-01,3.15375,0.116431
1.20012e-01,3.15437,0.116462
1.20016e-01,3.15594,0.116031
1.20020e-01,3.15688,0.116581
1.20024e-01,3.15344,0.116128
1.20028e-01,3.15406,0.116263
1.20032e-01,3.15719,0.116469
1.20036e-01,3.15406,0.116175
1.20040e-01,3.15219,0.116475
1.20044e-01,3.15375,0.116047
1.20048e-01,3.15156,0.116509
1.20052e-01,3.1575,0.116209
1.20056e-01,3.16219,0.11655
1.20060e-01,3.15125,0.116528
1.20064e-01,3.15813,0.116694
1.20068e-01,3.15031,0.116566
1.20072e-01,3.15313,0.116503
1.20076e-01,3.15281,0.116856
1.20080e-01,3.15031,0.116356
1.20084e-01,3.15094,0.116256
1.20088e-01,3.15688,0.116534
1.20092e-01,3.1575,0.116475
1.20096e-01,3.15656,0.116288
1.20100e-01,3.15281,0.116347
1.20104e-01,3.15406,0.116431
1.20108e-01,3.15844,0.116106
1.20112e-01,3.15531,0.116191
1.20116e-01,3.15594,0.116525
1.20120e-01,3.15469,0.116169
1.20124e-01,3.15937,0.116219
1.20128e-01,3.15125,0.116681
1.20132e-01,3.15156,0.1165
1.20136e-01,3.15375,0.116275
1.20140e-01,3.15594,0.116947
1.20144e-01,3.15469,0.116638
1.20148e-01,3.15875,0.116413
1.20152e-01,3.15813,0.116191
1.20156e-01,3.14656,0.116641
1.20160e-01,3.15219,0.116334
1.20164e-01,3.15906,0.116541
1.20168e-01,3.15188,0.116344
1.20172e-01,3.15656,0.116131
1.20176e-01,3.14688,0.116331
1.20180e-01,3.1525,0.116641
1.20184e-01,3.15437,0.116553
1.20188e-01,3.15344,0.115916
1.20192e-01,3.16,0.116744
1.20196e-01,3.15375,0.116613
1.20200e-01,3.15219,0.116384
1.20204e-01,3.15375,0.116444
1.20208e-01,3.15125,0.1168
1.20212e-01,3.15437,0.116206
1.20216e-01,3.16094,0.116553
1.20220e-01,3.15313,0.116909
1.20224e-01,3.15219,0.116266
1.20228e-01,3.1525,0.116088
1.20232e-01,3.15719,0.116444
1.20236e-01,3.14719,0.116256
1.20240e-01,3.15313,0.115925
1.20244e-01,3.15594,0.116375
1.20248e-01,3.15313,0.116181
1.20252e-01,3.15594,0.116203
1.20256e-01,3.15656,0.116291
1.20260e-01,3.155,0.117184
1.20264e-01,3.15469,0.116375
1.20268e-01,3.15313,0.116341
1.20272e-01,3.15313,0.116753
1.20276e-01,3.15563,0.116681
1.20280e-01,3.15188,0.116206
1.20284e-01,3.15469,0.116244
1.20288e-01,3.14813,0.116747
1.20292e-01,3.15469,0.115928
1.20296e-01,3.15406,0.116241
1.20300e-01,3.15344,0.116513
1.20304e-01,3.15031,0.115741
1.20308e-01,3.15344,0.116244
1.20312e-01,3.15594,0.116303
1.20316e-01,3.15406,0.116531
1.20320e-01,3.15563,0.116378
1.20324e-01,3.15375,0.116669
1.20328e-01,3.15625,0.116472
1.20332e-01,3.15563,0.116428
1.20336e-01,3.15875,0.116559
1.20340e-01,3.15437,0.116212
1.20344e-01,3.1575,0.116363
1.20348e-01,3.15437,0.116578
1.20352e-01,3.15375,0.116472
1.20356e-01,3.14969,0.116597
1.20360e-01,3.1575,0.116134
1.20364e-01,3.15781,0.116609
1.20368e-01,3.15531,0.116388
1.20372e-01,3.15437,0.116356
1.20376e-01,3.15313,0.116375
1.20380e-01,3.15375,0.116119
1.20384e-01,3.15375,0.116406
1.20388e-01,3.15406,0.116175
1.20392e-01,3.15563,0.116044
1.20396e-01,3.1575,0.116394
1.20400e-01,3.15406,0.116159
1.20404e-01,3.15719,0.116441
1.20408e-01,3.15281,0.116388
1.20412e-01,3.15406,0.116481
1.20416e-01,3.14938,0.116503
1.20420e-01,3.15781,0.116484
1.20424e-01,3.15,0.116288
1.20428e-01,3.15531,0.115872
1.20432e-01,3.15219,0.116572
1.20436e-01,3.16188,0.116459
1.20440e-01,3.15406,0.116553
1.20444e-01,3.15937,0.116497
1.20448e-01,3.15563,0.116091
1.20452e-01,3.15656,0.116316
1.20456e-01,3.15656,0.116022
1.20460e-01,3.15531,0.116278
1.20464e-01,3.15406,0.116369
1.20468e-01,3.15844,0.116228
1.20472e-01,3.15531,0.116516
1.20476e-01,3.15094,0.115897
1.20480e-01,3.15625,0.116553
1.20484e-01,3.15344,0.116141
1.20488e-01,3.15437,0.116263
1.20492e-01,3.15,0.116606
1.20496e-01,3.15281,0.116203
1.20500e-01,3.15937,0.116528
1.20504e-01,3.15156,0.116081
1.20508e-01,3.15437,0.116284
1.20512e-01,3.15563,0.116109
1.20516e-01,3.15625,0.116044
1.20520e-01,3.15125,0.116184
1.20524e-01,3.1575,0.116309
1.20528e-01,3.15656,0.116428
1.20532e-01,3.16125,0.116184
1.20536e-01,3.15625,0.116141
1.20540e-01,3.15906,0.116378
1.20544e-01,3.15656,0.115906
1.20548e-01,3.15594,0.116334
1.20552e-01,3.15313,0.116378
1.20556e-01,3.15437,0.116559
1.20560e-01,3.15281,0.116203
1.20564e-01,3.15219,0.115647
1.20568e-01,3.15531,0.116778
1.20572e-01,3.15563,0.116316
1.20576e-01,3.15781,0.116459
1.20580e-01,3.15844,0.116578
1.20584e-01,3.15281,0.116313
1.20588e-01,3.15688,0.116669
1.20592e-01,3.15219,0.11605
1.20596e-01,3.15469,0.116431
1.20600e-01,3.15563,0.116084
1.20604e-01,3.1525,0.116244
1.20608e-01,3.15031,0.116575
1.20612e-01,3.15062,0.116538
1.20616e-01,3.15344,0.116256
1.20620e-01,3.155,0.116009
1.20624e-01,3.15594,0.116522
1.20628e-01,3.15313,0.116353
1.20632e-01,3.15188,0.116481
1.20636e-01,3.155,0.116388
1.20640e-01,3.15906,0.116134
1.20644e-01,3.15688,0.116191
1.20648e-01,3.155,0.116166
1.20652e-01,3.15344,0.115884
1.20656e-01,3.15594,0.116266
1.20660e-01,3.16219,0.116397
1.20664e-01,3.16,0.116509
1.20668e-01,3.15781,0.116269
1.20672e-01,3.15688,0.116281
1.20676e-01,3.16,0.116197
1.20680e-01,3.14969,0.116003
1.20684e-01,3.15281,0.116497
1.20688e-01,3.15156,0.116153
1.20692e-01,3.15594,0.116513
1.20696e-01,3.1525,0.116238
1.20700e-01,3.15375,0.116
1.20704e-01,3.15437,0.116159
1.20708e-01,3.1575,0.115969
1.20712e-01,3.15125,0.116163
1.20716e-01,3.15469,0.116019
1.20720e-01,3.14969,0.116341
1.20724e-01,3.15437,0.116484
1.20728e-01,3.15313,0.11635
1.20732e-01,3.1525,0.116269
1.20736e-01,3.15719,0.115969
1.20740e-01,3.15437,0.116403
1.20744e-01,3.15563,0.116472
1.20748e-01,3.15688,0.11625
1.20752e-01,3.1525,0.116509
1.20756e-01,3.15688,0.116238
1.20760e-01,3.15594,0.116006
1.20764e-01,3.15844,0.115991
1.20768e-01,3.15906,0.116184
1.20772e-01,3.15125,0.116397
1.20776e-01,3.15594,0.116406
1.20780e-01,3.15125,0.116547
1.20784e-01,3.15406,0.116016
1.20788e-01,3.15906,0.116053
1.20792e-01,3.15844,0.116244
1.20796e-01,3.15875,0.116347
1.20800e-01,3.15437,0.116484
1.20804e-01,3.15813,0.116034
1.20808e-01,3.15125,0.116519
1.20812e-01,3.15531,0.11635
1.20816e-01,3.15125,0.115866
1.20820e-01,3.15844,0.116338
1.20824e-01,3.15563,0.116028
1.20828e-01,3.15688,0.116691
1.20832e-01,3.15406,0.116313
1.20836e-01,3.15719,0.116253
1.20840e-01,3.15719,0.116225
1.20844e-01,3.15688,0.116016
1.20848e-01,3.14594,0.116156
1.20852e-01,3.15406,0.115834
1.20856e-01,3.15688,0.116859
1.20860e-01,3.15344,0.116316
1.20864e-01,3.16094,0.116194
1.20868e-01,3.15375,0.116481
1.20872e-01,3.15625,0.115722
1.20876e-01,3.15437,0.116416
1.20880e-01,3.15156,0.116163
1.20884e-01,3.15906,0.116569
1.20888e-01,3.15125,0.116272
1.20892e-01,3.15344,0.116394
1.20896e-01,3.15844,0.116484
1.20900e-01,3.15406,0.115903
1.20904e-01,3.15313,0.116122
1.20908e-01,3.15594,0.116388
1.20912e-01,3.15344,0.116163
1.20916e-01,3.15375,0.116691
1.20920e-01,3.155,0.116269
1.20924e-01,3.15656,0.116322
1.20928e-01,3.15344,0.115888
1.20932e-01,3.15813,0.116125
1.20936e-01,3.15375,0.116269
1.20940e-01,3.15125,0.116116
1.20944e-01,3.15313,0.116384
1.20948e-01,3.15406,0.116153
1.20952e-01,3.15937,0.116419
1.20956e-01,3.15531,0.116316
1.20960e-01,3.15875,0.116047
1.20964e-01,3.15469,0.116566
1.20968e-01,3.15625,0.115984
1.20972e-01,3.16,0.116613
1.20976e-01,3.15281,0.116291
1.20980e-01,3.15781,0.116334
1.20984e-01,3.15313,0.116397
1.20988e-01,3.15281,0.116275
1.20992e-01,3.15969,0.116488
1.20996e-01,3.15594,0.116472
1.21000e-01,3.15969,0.116181
1.21004e-01,3.15375,0.116144
1.21008e-01,3.15094,0.116091
1.21012e-01,3.1525,0.116491
1.21016e-01,3.15031,0.116022
1.21020e-01,3.15781,0.11655
1.21024e-01,3.15313,0.116475
1.21028e-01,3.15156,0.116394
1.21032e-01,3.15719,0.116694
1.21036e-01,3.15188,0.116256
1.21040e-01,3.15094,0.116425
1.21044e-01,3.15875,0.116212
1.21048e-01,3.1575,0.116178
1.21052e-01,3.15781,0.116441
1.21056e-01,3.15437,0.115709
1.21060e-01,3.15844,0.116141
1.21064e-01,3.15813,0.116156
1.21068e-01,3.15188,0.116522
1.21072e-01,3.155,0.116338
1.21076e-01,3.1525,0.116359
1.21080e-01,3.15,0.116347
1.21084e-01,3.15781,0.116488
1.21088e-01,3.15719,0.116566
1.21092e-01,3.15313,0.116434
1.21096e-01,3.15156,0.116522
1.21100e-01,3.16063,0.116706
1.21104e-01,3.15719,0.116325
1.21108e-01,3.15344,0.116459
1.21112e-01,3.15594,0.11605
1.21116e-01,3.15688,0.116175
1.21120e-01,3.15156,0.116141
1.21124e-01,3.15281,0.115784
1.21128e-01,3.15563,0.116319
1.21132e-01,3.16031,0.115744
1.21136e-01,3.15219,0.116331
1.21140e-01,3.15625,0.115978
1.21144e-01,3.15406,0.116334
1.21148e-01,3.155,0.116628
1.21152e-01,3.16188,0.115966
